WEIGHT_EMP,WEIGHT_FUEL,WEIGHT_FULL,MAIN_ENG_F,SECOND_ENG_F,MAIN_BURN,SECOND_BURN,ALL_BURN,vs,hs,angle,lat,alt,acc,fuel,weight,thrust,time
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.2406581866083322,1.0286483640796863e-14,90.0,4.83061107536591e-13,55.432778604881946,0.0,104.5614622549056,269.5614622549056,0.0,104.33519397484186
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.3360699513142145,1.0286483640796863e-14,90.0,4.83666194809579e-13,55.35418625480464,0.0,104.5614622549056,269.5614622549056,0.0,104.39401750425363
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.4374449513142145,1.0286483640796863e-14,90.0,4.843091000371288e-13,55.2643459453475,0.0,104.5614622549056,269.5614622549056,0.0,104.45651750425363
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.5328567160200968,1.0286483640796863e-14,90.0,4.849141873101168e-13,55.174177903228674,0.0,104.5614622549056,269.5614622549056,0.0,104.5153410336654
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.628268480725979,1.0286483640796863e-14,90.0,4.855192745831048e-13,55.07839740436244,0.0,104.5614622549056,269.5614622549056,0.0,104.57416456307716
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.729643480725979,1.0286483640796863e-14,90.0,4.861621798106546e-13,54.97029468681707,0.0,104.5614622549056,269.5614622549056,0.0,104.63666456307716
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.8250552454318614,1.0286483640796863e-14,90.0,4.867672670836426e-13,54.86293849590931,0.0,104.5614622549056,269.5614622549056,0.0,104.69548809248893
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.9204670101377437,1.0286483640796863e-14,90.0,4.873723543566307e-13,54.74996984825415,0.0,104.5614622549056,269.5614622549056,0.0,104.7543116219007
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.015878774843626,1.0286483640796863e-14,90.0,4.879774416296187e-13,54.63138874385159,0.0,104.5614622549056,269.5614622549056,0.0,104.81313515131247
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.117253774843626,1.0286483640796863e-14,90.0,4.886203468571685e-13,54.49906038292386,0.0,104.5614622549056,269.5614622549056,0.0,104.87563515131247
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.2126655395495085,1.0286483640796863e-14,90.0,4.892254341301565e-13,54.36890358647977,0.0,104.5614622549056,269.5614622549056,0.0,104.93445868072423
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.308077304255391,1.0286483640796863e-14,90.0,4.898305214031445e-13,54.23313433328828,0.0,104.5614622549056,269.5614622549056,0.0,104.993282210136
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.409452304255391,1.0286483640796863e-14,90.0,4.904734266306943e-13,54.082543564272314,0.0,104.5614622549056,269.5614622549056,0.0,105.055782210136
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.5048640689612736,1.0286483640796863e-14,90.0,4.910785139036823e-13,53.9351986190393,0.0,104.5614622549056,269.5614622549056,0.0,105.11460573954777
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.600275833667156,1.0286483640796863e-14,90.0,4.916836011766703e-13,53.782241217058875,0.0,104.5614622549056,269.5614622549056,0.0,105.17342926895954
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.6956875983730386,1.0286483640796863e-14,90.0,4.922886884496583e-13,53.62367135833105,0.0,104.5614622549056,269.5614622549056,0.0,105.2322527983713
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.791099363078921,1.0286483640796863e-14,90.0,4.928937757226464e-13,53.45948904285582,0.0,104.5614622549056,269.5614622549056,0.0,105.29107632778307
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.8865111277848037,1.0286483640796863e-14,90.0,4.934988629956344e-13,53.289694270633184,0.0,104.5614622549056,269.5614622549056,0.0,105.34989985719484
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.9878861277848037,1.0286483640796863e-14,90.0,4.941417682231842e-13,53.102951387646634,0.0,104.5614622549056,269.5614622549056,0.0,105.41239985719484
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.083297892490686,1.0286483640796863e-14,90.0,4.947468554961722e-13,52.92158092338248,0.0,104.5614622549056,269.5614622549056,0.0,105.47122338660661
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.1787096571965687,1.0286483640796863e-14,90.0,4.953519427691602e-13,52.734598002370916,0.0,104.5614622549056,269.5614622549056,0.0,105.53004691601838
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.2741214219024513,1.0286483640796863e-14,90.0,4.959570300421482e-13,52.542002624611946,0.0,104.5614622549056,269.5614622549056,0.0,105.58887044543015
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.369533186608334,1.0286483640796863e-14,90.0,4.965621173151362e-13,52.34379479010558,0.0,104.5614622549056,269.5614622549056,0.0,105.64769397484191
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.470908186608334,1.0286483640796863e-14,90.0,4.97205022542686e-13,52.12686302844256,0.0,104.5614622549056,269.5614622549056,0.0,105.71019397484191
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.5722831866083338,1.0286483640796863e-14,90.0,4.978479277702358e-13,51.90359532927953,0.0,104.5614622549056,269.5614622549056,0.0,105.77269397484191
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.6736581866083338,1.0286483640796863e-14,90.0,4.984908329977856e-13,51.67399169261651,0.0,104.5614622549056,269.5614622549056,0.0,105.83519397484191
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.7690699513142163,1.0286483640796863e-14,90.0,4.990959202707736e-13,51.45228169548038,0.0,104.5614622549056,269.5614622549056,0.0,105.89401750425368
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.864481716020099,1.0286483640796863e-14,90.0,4.997010075437616e-13,51.22495924159684,0.0,104.5614622549056,269.5614622549056,0.0,105.95284103366545
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.9598934807259814,1.0286483640796863e-14,90.0,5.003060948167496e-13,50.992024330965904,0.0,104.5614622549056,269.5614622549056,0.0,106.01166456307722
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-4.055305245431864,1.0286483640796863e-14,90.0,5.009111820897377e-13,50.75347696358756,0.0,104.5614622549056,269.5614622549056,0.0,106.07048809248899
